,category,qty out,release date,year,month,week,yaerweek
11544,gown,100.0,2020-07-08,2020,7,28,2020_28
11545,gown,50.0,2020-07-08,2020,7,28,2020_28
11546,gloves,400.0,2020-07-08,2020,7,28,2020_28
11547,gloves,900.0,2020-07-08,2020,7,28,2020_28
11548,face shield,30.0,2020-07-08,2020,7,28,2020_28
11550,n95,120.0,2020-07-08,2020,7,28,2020_28
11552,face shield,40.0,2020-07-08,2020,7,28,2020_28
11553,gown,500.0,2020-07-08,2020,7,28,2020_28
11554,gloves,500.0,2020-07-08,2020,7,28,2020_28
11556,n95,120.0,2020-07-09,2020,7,28,2020_28
11557,surgical mask,500.0,2020-07-09,2020,7,28,2020_28
11558,face shield,20.0,2020-07-09,2020,7,28,2020_28
11559,gown,50.0,2020-07-09,2020,7,28,2020_28
11560,gloves,200.0,2020-07-09,2020,7,28,2020_28
11561,gloves,200.0,2020-07-09,2020,7,28,2020_28
11562,gloves,200.0,2020-07-09,2020,7,28,2020_28
11564,n95,120.0,2020-07-09,2020,7,28,2020_28
11565,surgical mask,500.0,2020-07-09,2020,7,28,2020_28
11566,face shield,100.0,2020-07-09,2020,7,28,2020_28
11567,gown,200.0,2020-07-09,2020,7,28,2020_28
11568,gloves,100.0,2020-07-09,2020,7,28,2020_28
11570,n95,240.0,2020-07-09,2020,7,28,2020_28
11571,surgical mask,1000.0,2020-07-09,2020,7,28,2020_28
11573,gown,100.0,2020-07-09,2020,7,28,2020_28
11574,gloves,1500.0,2020-07-09,2020,7,28,2020_28
11575,gloves,1000.0,2020-07-09,2020,7,28,2020_28
11577,n95,480.0,2020-07-09,2020,7,28,2020_28
11578,surgical mask,10000.0,2020-07-09,2020,7,28,2020_28
11580,gloves,1000.0,2020-07-09,2020,7,28,2020_28
11583,surgical mask,500.0,2020-07-09,2020,7,28,2020_28
11585,gown,600.0,2020-07-09,2020,7,28,2020_28
11586,gloves,800.0,2020-07-09,2020,7,28,2020_28
11588,n95,120.0,2020-07-09,2020,7,28,2020_28
11589,surgical mask,2000.0,2020-07-09,2020,7,28,2020_28
11590,face shield,50.0,2020-07-09,2020,7,28,2020_28
11591,gown,500.0,2020-07-09,2020,7,28,2020_28
11592,gloves,2000.0,2020-07-09,2020,7,28,2020_28
11594,n95,240.0,2020-07-09,2020,7,28,2020_28
11595,surgical mask,1000.0,2020-07-09,2020,7,28,2020_28
11596,face shield,45.0,2020-07-09,2020,7,28,2020_28
11597,gown,200.0,2020-07-09,2020,7,28,2020_28
11598,gloves,600.0,2020-07-09,2020,7,28,2020_28
11599,gloves,600.0,2020-07-09,2020,7,28,2020_28
11601,surgical mask,2000.0,2020-07-09,2020,7,28,2020_28
11602,face shield,500.0,2020-07-09,2020,7,28,2020_28
11603,gown,500.0,2020-07-09,2020,7,28,2020_28
11604,gloves,300.0,2020-07-09,2020,7,28,2020_28
11605,gloves,300.0,2020-07-09,2020,7,28,2020_28
11607,n95,120.0,2020-07-13,2020,7,29,2020_29
11608,sanitizer,50.0,2020-07-13,2020,7,29,2020_29
11609,sanitizer,5.0,2020-07-13,2020,7,29,2020_29
11611,testing supplies,480.0,2020-07-13,2020,7,29,2020_29
11612,testing supplies,480.0,2020-07-13,2020,7,29,2020_29
11613,testing supplies,300.0,2020-07-13,2020,7,29,2020_29
11614,ventilators,13.0,2021-07-15,2021,7,28,2021_28
11615,ventilators,19.0,2020-07-15,2020,7,29,2020_29
11616,ventilators,13.0,2021-07-15,2021,7,28,2021_28
11617,ventilators,45.0,2021-07-15,2021,7,28,2021_28
11618,ventilators,162.0,2020-07-15,2020,7,29,2020_29
11619,ventilators,65.0,2021-07-15,2021,7,28,2021_28
11620,gloves,1000.0,2020-07-14,2020,7,29,2020_29
11621,gloves,1000.0,2020-07-14,2020,7,29,2020_29
11622,sanitizer,3.0,2020-07-14,2020,7,29,2020_29
11623,sanitizer,4.0,2020-07-14,2020,7,29,2020_29
11625,gloves,8000.0,2020-07-15,2020,7,29,2020_29
11627,n95,20.0,2020-07-15,2020,7,29,2020_29
11628,surgical mask,50.0,2020-07-15,2020,7,29,2020_29
11629,face shield,10.0,2020-07-15,2020,7,29,2020_29
11630,gown,10.0,2020-07-15,2020,7,29,2020_29
11631,gloves,100.0,2020-07-15,2020,7,29,2020_29
11633,gloves,2000.0,2020-07-17,2020,7,29,2020_29
11634,gloves,2000.0,2020-07-17,2020,7,29,2020_29
11636,surgical mask,500.0,2020-07-17,2020,7,29,2020_29
11637,face shield,10.0,2020-07-17,2020,7,29,2020_29
11638,gown,50.0,2020-07-17,2020,7,29,2020_29
11639,gown,50.0,2020-07-17,2020,7,29,2020_29
11640,gloves,300.0,2020-07-17,2020,7,29,2020_29
11641,gloves,300.0,2020-07-17,2020,7,29,2020_29
11643,gown,150.0,2020-07-17,2020,7,29,2020_29
11645,gloves,1500.0,2020-07-17,2020,7,29,2020_29
11646,gloves,1500.0,2020-07-17,2020,7,29,2020_29
11648,n95,120.0,2020-07-17,2020,7,29,2020_29
11650,n95,300.0,2020-07-17,2020,7,29,2020_29
11651,surgical mask,200.0,2020-07-17,2020,7,29,2020_29
11652,face shield,36.0,2020-07-17,2020,7,29,2020_29
11653,gown,100.0,2020-07-17,2020,7,29,2020_29
11654,gloves,500.0,2020-07-17,2020,7,29,2020_29
11655,gloves,200.0,2020-07-17,2020,7,29,2020_29
11656,gloves,300.0,2020-07-17,2020,7,29,2020_29
11658,testing supplies,60.0,2020-07-21,2020,7,30,2020_30
11659,testing supplies,60.0,2020-07-21,2020,7,30,2020_30
11661,n95,1000.0,2020-07-29,2020,7,31,2020_31
11662,goggles,400.0,2020-07-29,2020,7,31,2020_31
11663,face shield,600.0,2020-07-29,2020,7,31,2020_31
11665,thermometer,200.0,2020-07-31,2020,7,31,2020_31
11667,gloves,4000.0,2020-07-24,2020,7,30,2020_30
11668,gloves,2000.0,2020-07-24,2020,7,30,2020_30
11669,gloves,4000.0,2020-07-24,2020,7,30,2020_30
11670,gloves,2000.0,2020-07-24,2020,7,30,2020_30
11671,gloves,1600.0,2020-07-24,2020,7,30,2020_30
11672,gloves,3300.0,2020-07-24,2020,7,30,2020_30
11674,thermometer,100.0,2020-07-24,2020,7,30,2020_30
11676,n95,240.0,2020-07-08,2020,7,28,2020_28
11677,surgical mask,1000.0,2020-07-08,2020,7,28,2020_28
11678,gown,100.0,2020-07-08,2020,7,28,2020_28
11679,gown,100.0,2020-07-08,2020,7,28,2020_28
11680,gloves,1500.0,2020-07-08,2020,7,28,2020_28
11681,gloves,1000.0,2020-07-08,2020,7,28,2020_28
11683,kn95,10000.0,2020-07-08,2020,7,28,2020_28
11684,kn95,30000.0,2020-07-08,2020,7,28,2020_28
11685,kn95,40080.0,2020-07-08,2020,7,28,2020_28
11687,testing supplies,30.0,2020-08-07,2020,8,32,2020_32
11688,testing supplies,30.0,2020-08-07,2020,8,32,2020_32
11689,testing supplies,30.0,2020-08-07,2020,8,32,2020_32
11690,testing supplies,30.0,2020-08-07,2020,8,32,2020_32
11691,sanitizer,6.0,2020-08-07,2020,8,32,2020_32
11693,sanitizer,24.0,2020-08-07,2020,8,32,2020_32
11694,sanitizer,2.0,2020-08-07,2020,8,32,2020_32
11695,sanitizer,4.0,2020-08-07,2020,8,32,2020_32
11696,gloves,100.0,2020-08-07,2020,8,32,2020_32
11698,testing supplies,60.0,2020-08-06,2020,8,32,2020_32
11699,testing supplies,60.0,2020-08-06,2020,8,32,2020_32
11701,sanitizer,15.0,2020-08-06,2020,8,32,2020_32
11703,gloves,2000.0,2020-08-06,2020,8,32,2020_32
11704,gloves,2000.0,2020-08-06,2020,8,32,2020_32
11706,testing supplies,120.0,2020-08-05,2020,8,32,2020_32
11709,testing supplies,120.0,2020-08-05,2020,8,32,2020_32
11711,testing supplies,250.0,2020-08-05,2020,8,32,2020_32
11712,testing supplies,50.0,2020-08-05,2020,8,32,2020_32
11713,testing supplies,50.0,2020-08-05,2020,8,32,2020_32
11714,testing supplies,50.0,2020-08-05,2020,8,32,2020_32
11717,testing supplies,30.0,2020-08-05,2020,8,32,2020_32
11718,testing supplies,30.0,2020-08-05,2020,8,32,2020_32
11719,testing supplies,30.0,2020-08-05,2020,8,32,2020_32
11721,testing supplies,200.0,2020-08-05,2020,8,32,2020_32
11722,testing supplies,200.0,2020-08-05,2020,8,32,2020_32
11723,testing supplies,200.0,2020-08-05,2020,8,32,2020_32
11724,testing supplies,200.0,2020-08-05,2020,8,32,2020_32
11726,testing suppliesing supplies,50.0,2020-08-05,2020,8,32,2020_32
11729,testing supplies,50.0,2020-08-05,2020,8,32,2020_32
11731,testing supplies,500.0,2020-08-04,2020,8,32,2020_32
11732,testing supplies,500.0,2020-08-04,2020,8,32,2020_32
11733,testing supplies,500.0,2020-08-04,2020,8,32,2020_32
11734,testing supplies,500.0,2020-08-04,2020,8,32,2020_32
11736,testing supplies,200.0,2020-08-04,2020,8,32,2020_32
11739,testing supplies,200.0,2020-08-04,2020,8,32,2020_32
11741,goggles,10.0,2020-08-04,2020,8,32,2020_32
11742,surgical mask,500.0,2020-08-04,2020,8,32,2020_32
11743,gloves,100.0,2020-08-04,2020,8,32,2020_32
11744,gloves,100.0,2020-08-04,2020,8,32,2020_32
11745,gloves,100.0,2020-08-04,2020,8,32,2020_32
11746,gloves,100.0,2020-08-04,2020,8,32,2020_32
11747,gloves,100.0,2020-08-04,2020,8,32,2020_32
11749,n95,20.0,2020-08-03,2020,8,32,2020_32
11751,testing supplies,100.0,2020-08-03,2020,8,32,2020_32
11754,testing supplies,100.0,2020-08-03,2020,8,32,2020_32
11756,sanitizer,24.0,2020-08-03,2020,8,32,2020_32
11758,testing supplies,400.0,2020-09-01,2020,9,36,2020_36
11759,testing supplies,400.0,2020-09-01,2020,9,36,2020_36
11761,surgical mask,500.0,2020-09-02,2020,9,36,2020_36
11762,sanitizer,15.0,2020-09-02,2020,9,36,2020_36
11763,sanitizer,11.0,2020-09-02,2020,9,36,2020_36
11764,sanitizer,2.0,2020-09-02,2020,9,36,2020_36
11766,testing supplies,400.0,2020-09-10,2020,9,37,2020_37
11767,testing supplies,400.0,2020-09-10,2020,9,37,2020_37
11769,testing supplies,200.0,2020-09-11,2020,9,37,2020_37
11770,testing supplies,200.0,2020-09-11,2020,9,37,2020_37
11772,gloves,4000.0,2020-09-14,2020,9,38,2020_38
11774,reusable masks,1600.0,2020-09-02,2020,9,36,2020_36
11775,sanitizer,1600.0,2020-09-02,2020,9,36,2020_36
11777,gloves,19000.0,2020-09-28,2020,9,40,2020_40
11778,gloves,17000.0,2020-09-28,2020,9,40,2020_40
11779,gloves,17000.0,2020-09-28,2020,9,40,2020_40
11780,face shield,18400.0,2020-09-28,2020,9,40,2020_40
11782,surgical mask,10000.0,2020-09-28,2020,9,40,2020_40
11783,n95,2500.0,2020-09-28,2020,9,40,2020_40
11784,gown,2000.0,2020-09-28,2020,9,40,2020_40
11785,gloves,19000.0,2020-09-28,2020,9,40,2020_40
11786,gloves,17000.0,2020-09-28,2020,9,40,2020_40
11787,gloves,17000.0,2020-09-28,2020,9,40,2020_40
11788,face shield,1600.0,2020-09-28,2020,9,40,2020_40
11790,surgical mask,500.0,2020-09-28,2020,9,40,2020_40
11791,n95,200.0,2020-09-28,2020,9,40,2020_40
11792,gown,500.0,2020-09-28,2020,9,40,2020_40
11793,gloves,2000.0,2020-09-28,2020,9,40,2020_40
11794,face shield,200.0,2020-09-28,2020,9,40,2020_40
11796,gown,50.0,2020-09-28,2020,9,40,2020_40
11797,gown,50.0,2020-09-28,2020,9,40,2020_40
11798,gown,50.0,2020-09-28,2020,9,40,2020_40
11799,gloves,100.0,2020-09-28,2020,9,40,2020_40
11800,gloves,100.0,2020-09-28,2020,9,40,2020_40
11801,misc,600.0,2020-09-28,2020,9,40,2020_40
11803,reusable masks,100.0,2020-09-28,2020,9,40,2020_40
11804,sanitizer,80.0,2020-09-28,2020,9,40,2020_40
11805,testing supplies,50.0,2020-09-28,2020,9,40,2020_40
11806,testing supplies,50.0,2020-09-28,2020,9,40,2020_40
11807,testing supplies,50.0,2020-09-28,2020,9,40,2020_40
11808,testing supplies,100.0,2020-09-28,2020,9,40,2020_40
11810,testing supplies,150.0,2020-09-28,2020,9,40,2020_40
11812,sanitizer,7.0,2020-08-27,2020,8,35,2020_35
11814,sanitizer,4.0,2020-08-27,2020,8,35,2020_35
11816,sanitizer,2.0,2020-08-28,2020,8,35,2020_35
11818,sanitizer,26.0,2020-08-28,2020,8,35,2020_35
11820,sanitizer,38.0,2020-08-28,2020,8,35,2020_35
11822,sanitizer,1.0,2020-09-01,2020,9,36,2020_36
11824,sanitizer,2.0,2020-09-02,2020,9,36,2020_36
11826,sanitizer,2.0,2020-09-02,2020,9,36,2020_36
11828,sanitizer,8.0,2020-09-02,2020,9,36,2020_36
11830,sanitizer,1.0,2020-09-02,2020,9,36,2020_36
11832,sanitizer,1.0,2020-09-02,2020,9,36,2020_36
11834,sanitizer,3.0,2020-09-02,2020,9,36,2020_36
11836,sanitizer,1.0,2020-09-02,2020,9,36,2020_36
11838,sanitizer,2.0,2020-09-02,2020,9,36,2020_36
11840,sanitizer,5.0,2020-09-02,2020,9,36,2020_36
11842,sanitizer,1.0,2020-09-02,2020,9,36,2020_36
11844,sanitizer,2.0,2020-09-02,2020,9,36,2020_36
11845,sanitizer,1.0,2020-09-02,2020,9,36,2020_36
11850,sanitizer,46.0,2020-09-04,2020,9,36,2020_36
11852,sanitizer,3.0,2020-09-08,2020,9,37,2020_37
11854,sanitizer,1.0,2020-09-09,2020,9,37,2020_37
11856,sanitizer,1.0,2020-09-09,2020,9,37,2020_37
11857,sanitizer,1.0,2020-09-09,2020,9,37,2020_37
11859,sanitizer,1.0,2020-09-09,2020,9,37,2020_37
11861,sanitizer,4.0,2020-09-09,2020,9,37,2020_37
11863,sanitizer,11.0,2020-09-09,2020,9,37,2020_37
11865,sanitizer,2.0,2020-09-11,2020,9,37,2020_37
11867,sanitizer,26.0,2020-09-14,2020,9,38,2020_38
11872,sanitizer,4.0,2020-09-22,2020,9,39,2020_39
11875,sanitizer,28.0,2020-09-23,2020,9,39,2020_39
11877,sanitizer,1.0,2020-09-24,2020,9,39,2020_39
11879,sanitizer,16.0,2020-09-24,2020,9,39,2020_39
11881,sanitizer,4.0,2020-09-28,2020,9,40,2020_40
11883,testing supplies,200.0,2020-07-22,2020,7,30,2020_30
11884,testing supplies,200.0,2020-07-22,2020,7,30,2020_30
11886,testing supplies,30.0,2020-08-03,2020,8,32,2020_32
11887,testing supplies,30.0,2020-08-03,2020,8,32,2020_32
11888,testing supplies,30.0,2020-08-03,2020,8,32,2020_32
11890,testing supplies,500.0,2020-08-04,2020,8,32,2020_32
11891,testing supplies,500.0,2020-08-04,2020,8,32,2020_32
11893,testing supplies,120.0,2020-08-10,2020,8,33,2020_33
11894,testing supplies,120.0,2020-08-10,2020,8,33,2020_33
11896,testing supplies,20.0,2020-08-12,2020,8,33,2020_33
11897,testing supplies,20.0,2020-08-12,2020,8,33,2020_33
11899,testing supplies,1200.0,2020-08-12,2020,8,33,2020_33
11900,testing supplies,1200.0,2020-08-12,2020,8,33,2020_33
11902,surgical mask,3000.0,2020-08-12,2020,8,33,2020_33
11903,n95,500.0,2020-08-12,2020,8,33,2020_33
11904,gown,2000.0,2020-08-12,2020,8,33,2020_33
11905,gloves,2400.0,2020-08-12,2020,8,33,2020_33
11906,gloves,2400.0,2020-08-12,2020,8,33,2020_33
11907,gloves,1200.0,2020-08-12,2020,8,33,2020_33
11908,face shield,2000.0,2020-08-12,2020,8,33,2020_33
11909,sanitizer,16.0,2020-08-12,2020,8,33,2020_33
11910,testing supplies,1000.0,2020-08-12,2020,8,33,2020_33
11911,testing supplies,1000.0,2020-08-12,2020,8,33,2020_33
11912,testing supplies,1000.0,2020-08-12,2020,8,33,2020_33
11914,testing supplies,10.0,2020-08-13,2020,8,33,2020_33
11916,testing supplies,100.0,2020-08-13,2020,8,33,2020_33
11917,testing supplies,100.0,2020-08-13,2020,8,33,2020_33
11919,testing supplies,50.0,2020-08-13,2020,8,33,2020_33
11920,testing supplies,50.0,2020-08-13,2020,8,33,2020_33
11922,reusable masks,10000.0,2020-08-15,2020,8,33,2020_33
11924,reusable masks,5000.0,2020-08-15,2020,8,33,2020_33
11926,testing supplies,1000.0,2020-08-18,2020,8,34,2020_34
11927,testing supplies,1000.0,2020-08-18,2020,8,34,2020_34
11928,testing supplies,1000.0,2020-08-18,2020,8,34,2020_34
11931,misc,60.0,2020-08-20,2020,8,34,2020_34
11932,reusable masks,500.0,2020-08-20,2020,8,34,2020_34
11934,testing supplies,72.0,2020-08-20,2020,8,34,2020_34
11935,testing supplies,72.0,2020-08-20,2020,8,34,2020_34
11937,gown,500.0,2020-08-21,2020,8,34,2020_34
11938,gloves,4000.0,2020-08-21,2020,8,34,2020_34
11939,gloves,4000.0,2020-08-21,2020,8,34,2020_34
11941,reusable masks,400.0,2020-08-21,2020,8,34,2020_34
11943,testing supplies,40.0,2020-08-21,2020,8,34,2020_34
11944,testing supplies,40.0,2020-08-21,2020,8,34,2020_34
11946,thermometer,100.0,2020-08-24,2020,8,35,2020_35
11948,reusable masks,60000.0,2020-08-25,2020,8,35,2020_35
11950,testing supplies,17.0,2020-08-26,2020,8,35,2020_35
11951,testing supplies,17.0,2020-08-26,2020,8,35,2020_35
11952,testing supplies,17.0,2020-08-26,2020,8,35,2020_35
11954,testing supplies,400.0,2020-08-26,2020,8,35,2020_35
11955,testing supplies,400.0,2020-08-26,2020,8,35,2020_35
11956,gown,500.0,2020-08-26,2020,8,35,2020_35
11958,testing supplies,20.0,2020-08-28,2020,8,35,2020_35
11959,testing supplies,20.0,2020-08-28,2020,8,35,2020_35
11960,testing supplies,20.0,2020-08-28,2020,8,35,2020_35
11961,testing supplies,20.0,2020-08-28,2020,8,35,2020_35
11963,surgical mask,500.0,2020-09-02,2020,9,36,2020_36
11965,testing supplies,500.0,2020-09-02,2020,9,36,2020_36
11966,testing supplies,500.0,2020-09-02,2020,9,36,2020_36
11968,testing supplies,100.0,2020-09-03,2020,9,36,2020_36
11969,testing supplies,100.0,2020-09-03,2020,9,36,2020_36
11971,testing supplies,50.0,2020-09-03,2020,9,36,2020_36
11972,testing supplies,50.0,2020-09-03,2020,9,36,2020_36
11974,testing supplies,10.0,2020-09-08,2020,9,37,2020_37
11975,testing supplies,10.0,2020-09-08,2020,9,37,2020_37
11977,gloves,10000.0,2020-09-09,2020,9,37,2020_37
11979,testing supplies,1000.0,2020-09-09,2020,9,37,2020_37
11980,gloves,300.0,2020-09-09,2020,9,37,2020_37
11981,misc,30.0,2020-09-09,2020,9,37,2020_37
11982,misc,600.0,2020-09-09,2020,9,37,2020_37
11983,sanitizer,24.0,2020-09-09,2020,9,37,2020_37
11985,gloves,5900.0,2020-09-10,2020,9,37,2020_37
11986,gloves,6000.0,2020-09-10,2020,9,37,2020_37
11987,gloves,6000.0,2020-09-10,2020,9,37,2020_37
11988,face shield,1000.0,2020-09-10,2020,9,37,2020_37
11990,testing supplies,540.0,2020-09-11,2020,9,37,2020_37
11991,testing supplies,540.0,2020-09-11,2020,9,37,2020_37
11993,testing supplies,300.0,2020-09-14,2020,9,38,2020_38
11994,testing supplies,300.0,2020-09-14,2020,9,38,2020_38
11996,gloves,4000.0,2020-09-14,2020,9,38,2020_38
11997,testing supplies,3000.0,2020-09-14,2020,9,38,2020_38
11999,surgical mask,500.0,2020-09-14,2020,9,38,2020_38
12000,sanitizer,15.0,2020-09-14,2020,9,38,2020_38
12001,sanitizer,17.0,2020-09-14,2020,9,38,2020_38
12002,sanitizer,2.0,2020-09-14,2020,9,38,2020_38
12004,testing supplies,400.0,2020-09-14,2020,9,38,2020_38
12005,testing supplies,400.0,2020-09-14,2020,9,38,2020_38
12007,sanitizer,48.0,2020-09-14,2020,9,38,2020_38
12009,testing supplies,300.0,2020-09-16,2020,9,38,2020_38
12010,testing supplies,300.0,2020-09-16,2020,9,38,2020_38
12012,surgical mask,1200.0,2020-09-17,2020,9,38,2020_38
12013,gloves,700.0,2020-09-17,2020,9,38,2020_38
12014,gloves,700.0,2020-09-17,2020,9,38,2020_38
12015,gloves,800.0,2020-09-17,2020,9,38,2020_38
12017,surgical mask,1500.0,2020-09-18,2020,9,38,2020_38
12018,n95,200.0,2020-09-18,2020,9,38,2020_38
12019,gown,200.0,2020-09-18,2020,9,38,2020_38
12020,gloves,1500.0,2020-09-18,2020,9,38,2020_38
12021,gloves,1500.0,2020-09-18,2020,9,38,2020_38
12022,face shield,50.0,2020-09-18,2020,9,38,2020_38
12023,testing supplies,20.0,2020-09-18,2020,9,38,2020_38
12024,testing supplies,20.0,2020-09-18,2020,9,38,2020_38
12025,testing supplies,20.0,2020-09-18,2020,9,38,2020_38
12027,gloves,1500.0,2020-09-19,2020,9,38,2020_38
12028,gloves,2500.0,2020-09-19,2020,9,38,2020_38
12029,gloves,2000.0,2020-09-19,2020,9,38,2020_38
12031,testing supplies,30.0,2020-09-21,2020,9,39,2020_39
12032,testing supplies,30.0,2020-09-21,2020,9,39,2020_39
12034,gloves,1000.0,2020-09-22,2020,9,39,2020_39
12035,gloves,1000.0,2020-09-22,2020,9,39,2020_39
12036,gloves,1000.0,2020-09-22,2020,9,39,2020_39
12038,testing supplies,200.0,2020-09-24,2020,9,39,2020_39
12039,testing supplies,200.0,2020-09-24,2020,9,39,2020_39
12040,testing supplies,200.0,2020-09-24,2020,9,39,2020_39
12042,testing supplies,100.0,2020-09-24,2020,9,39,2020_39
12043,testing supplies,100.0,2020-09-24,2020,9,39,2020_39
12045,testing supplies,300.0,2020-09-24,2020,9,39,2020_39
12046,testing supplies,300.0,2020-09-24,2020,9,39,2020_39
12048,testing supplies,700.0,2020-09-24,2020,9,39,2020_39
12049,testing supplies,700.0,2020-09-24,2020,9,39,2020_39
12050,gloves,2000.0,2020-09-24,2020,9,39,2020_39
12052,reusable masks,1600.0,2020-09-28,2020,9,40,2020_40
12053,sanitizer,1600.0,2020-09-28,2020,9,40,2020_40
12055,testing supplies,250.0,2020-09-28,2020,9,40,2020_40
12056,testing supplies,250.0,2020-09-28,2020,9,40,2020_40
12058,surgical mask,500.0,2020-09-29,2020,9,40,2020_40
12059,n95,200.0,2020-09-29,2020,9,40,2020_40
12060,gown,500.0,2020-09-29,2020,9,40,2020_40
12061,gloves,2000.0,2020-09-29,2020,9,40,2020_40
12062,face shield,200.0,2020-09-29,2020,9,40,2020_40
12064,n95,400.0,2020-09-29,2020,9,40,2020_40
12065,gloves,5000.0,2020-09-29,2020,9,40,2020_40
12066,gloves,5000.0,2020-09-29,2020,9,40,2020_40
12067,face shield,400.0,2020-09-29,2020,9,40,2020_40
12068,goggles,60.0,2020-09-29,2020,9,40,2020_40
12070,surgical mask,400.0,2020-09-30,2020,9,40,2020_40
12071,n95,600.0,2020-09-30,2020,9,40,2020_40
12072,gown,500.0,2020-09-30,2020,9,40,2020_40
12073,gloves,2500.0,2020-09-30,2020,9,40,2020_40
12074,gloves,2500.0,2020-09-30,2020,9,40,2020_40
12077,surgical mask,1000.0,2020-09-30,2020,9,40,2020_40
12078,gloves,500.0,2020-09-30,2020,9,40,2020_40
12079,gloves,500.0,2020-09-30,2020,9,40,2020_40
12080,sanitizer,50.0,2020-09-30,2020,9,40,2020_40
12082,surgical mask,1000.0,2020-09-30,2020,9,40,2020_40
12083,n95,600.0,2020-09-30,2020,9,40,2020_40
12084,gown,800.0,2020-09-30,2020,9,40,2020_40
12085,gloves,3000.0,2020-09-30,2020,9,40,2020_40
12086,gloves,2000.0,2020-09-30,2020,9,40,2020_40
12088,testing supplies,200.0,2020-10-01,2020,10,40,2020_40
12089,testing supplies,100.0,2020-10-01,2020,10,40,2020_40
12090,testing supplies,100.0,2020-10-01,2020,10,40,2020_40
12091,testing supplies,300.0,2020-10-01,2020,10,40,2020_40
12093,surgical mask,3000.0,2020-10-01,2020,10,40,2020_40
12094,gloves,1500.0,2020-10-01,2020,10,40,2020_40
12095,gloves,1500.0,2020-10-01,2020,10,40,2020_40
12097,n95,200.0,2020-10-01,2020,10,40,2020_40
12099,surgical mask,10000.0,2020-10-01,2020,10,40,2020_40
12100,n95,2500.0,2020-10-01,2020,10,40,2020_40
12101,gown,2000.0,2020-10-01,2020,10,40,2020_40
12102,gloves,19000.0,2020-10-01,2020,10,40,2020_40
12103,gloves,17100.0,2020-10-01,2020,10,40,2020_40
12104,gloves,17000.0,2020-10-01,2020,10,40,2020_40
12105,face shield,1600.0,2020-10-01,2020,10,40,2020_40
12107,testing supplies,150.0,2020-10-01,2020,10,40,2020_40
12108,testing supplies,150.0,2020-10-01,2020,10,40,2020_40
12110,gown,600.0,2020-10-01,2020,10,40,2020_40
12111,face shield,400.0,2020-10-01,2020,10,40,2020_40
12113,reusable masks,100.0,2020-10-01,2020,10,40,2020_40
12114,sanitizer,80.0,2020-10-01,2020,10,40,2020_40
12115,testing supplies,50.0,2020-10-01,2020,10,40,2020_40
12116,testing supplies,50.0,2020-10-01,2020,10,40,2020_40
12117,testing supplies,50.0,2020-10-01,2020,10,40,2020_40
12118,testing supplies,100.0,2020-10-01,2020,10,40,2020_40
12120,gown,50.0,2020-10-01,2020,10,40,2020_40
12121,gown,50.0,2020-10-01,2020,10,40,2020_40
12122,gown,50.0,2020-10-01,2020,10,40,2020_40
12123,gloves,100.0,2020-10-01,2020,10,40,2020_40
12124,gloves,100.0,2020-10-01,2020,10,40,2020_40
12125,misc,0.0,2020-10-01,2020,10,40,2020_40
12127,surgical mask,300.0,2020-10-01,2020,10,40,2020_40
